company,sector,year,code,code_label,spend
Apple,Tech/AI,2022,TRD,Trade Policy,40000.0
Apple,Tech/AI,2022,TEC,Technology & AI,40000.0
Apple,Tech/AI,2022,TRD,Trade Policy,110000.0
Apple,Tech/AI,2022,SCI,Science & Research,110000.0
Apple,Tech/AI,2022,TEC,Technology & AI,60000.0
Apple,Tech/AI,2022,SCI,Science & Research,2500000.0
Apple,Tech/AI,2022,TRD,Trade Policy,2500000.0
Apple,Tech/AI,2022,TRD,Trade Policy,40000.0
Apple,Tech/AI,2022,TEC,Technology & AI,40000.0
Apple,Tech/AI,2022,TEC,Technology & AI,60000.0
Apple,Tech/AI,2022,TRD,Trade Policy,110000.0
Apple,Tech/AI,2022,SCI,Science & Research,110000.0
Apple,Tech/AI,2022,TEC,Technology & AI,1900000.0
Apple,Tech/AI,2022,SCI,Science & Research,1900000.0
Apple,Tech/AI,2022,TRD,Trade Policy,1900000.0
Apple,Tech/AI,2022,SCI,Science & Research,2670000.0
Apple,Tech/AI,2022,TRD,Trade Policy,2670000.0
Apple,Tech/AI,2022,TRD,Trade Policy,60000.0
Apple,Tech/AI,2022,TRD,Trade Policy,40000.0
Apple,Tech/AI,2022,TEC,Technology & AI,40000.0
Apple,Tech/AI,2022,TEC,Technology & AI,60000.0
Apple,Tech/AI,2022,TRD,Trade Policy,110000.0
Apple,Tech/AI,2022,SCI,Science & Research,110000.0
Apple,Tech/AI,2022,TEC,Technology & AI,1920000.0
Apple,Tech/AI,2022,SCI,Science & Research,1920000.0
Apple,Tech/AI,2022,TRD,Trade Policy,1920000.0
Apple,Tech/AI,2022,TRD,Trade Policy,60000.0
Apple,Tech/AI,2022,TRD,Trade Policy,40000.0
Apple,Tech/AI,2022,TEC,Technology & AI,40000.0
Apple,Tech/AI,2022,TRD,Trade Policy,110000.0
Apple,Tech/AI,2022,TEC,Technology & AI,60000.0
Apple,Tech/AI,2022,TEC,Technology & AI,2870000.0
Apple,Tech/AI,2022,SCI,Science & Research,2870000.0
Apple,Tech/AI,2022,TRD,Trade Policy,2870000.0
Apple,Tech/AI,2022,TRD,Trade Policy,110000.0
Apple,Tech/AI,2022,SCI,Science & Research,110000.0
Apple,Tech/AI,2023,TRD,Trade Policy,110000.0
Apple,Tech/AI,2023,TRD,Trade Policy,40000.0
Apple,Tech/AI,2023,TEC,Technology & AI,40000.0
Apple,Tech/AI,2023,TRD,Trade Policy,540000.0
Apple,Tech/AI,2023,TEC,Technology & AI,60000.0
Apple,Tech/AI,2023,TRD,Trade Policy,110000.0
Apple,Tech/AI,2023,SCI,Science & Research,110000.0
Apple,Tech/AI,2023,TEC,Technology & AI,2660000.0
Apple,Tech/AI,2023,SCI,Science & Research,2660000.0
Apple,Tech/AI,2023,TRD,Trade Policy,2660000.0
Apple,Tech/AI,2023,TRD,Trade Policy,40000.0
Apple,Tech/AI,2023,TEC,Technology & AI,40000.0
Apple,Tech/AI,2023,TRD,Trade Policy,110000.0
Apple,Tech/AI,2023,TEC,Technology & AI,60000.0
Apple,Tech/AI,2023,TRD,Trade Policy,110000.0
Apple,Tech/AI,2023,TRD,Trade Policy,110000.0
Apple,Tech/AI,2023,SCI,Science & Research,110000.0
Apple,Tech/AI,2023,TRD,Trade Policy,2410000.0
Apple,Tech/AI,2023,TEC,Technology & AI,2410000.0
Apple,Tech/AI,2023,SCI,Science & Research,2410000.0
Apple,Tech/AI,2023,TRD,Trade Policy,110000.0
Apple,Tech/AI,2023,TRD,Trade Policy,40000.0
Apple,Tech/AI,2023,TEC,Technology & AI,40000.0
Apple,Tech/AI,2023,TEC,Technology & AI,60000.0
Apple,Tech/AI,2023,TRD,Trade Policy,110000.0
Apple,Tech/AI,2023,SCI,Science & Research,110000.0
Apple,Tech/AI,2023,TEC,Technology & AI,1840000.0
Apple,Tech/AI,2023,SCI,Science & Research,1840000.0
Apple,Tech/AI,2023,TRD,Trade Policy,1840000.0
Apple,Tech/AI,2023,TRD,Trade Policy,40000.0
Apple,Tech/AI,2023,TEC,Technology & AI,40000.0
Apple,Tech/AI,2023,TRD,Trade Policy,110000.0
Apple,Tech/AI,2023,TRD,Trade Policy,180000.0
Apple,Tech/AI,2023,TEC,Technology & AI,60000.0
Apple,Tech/AI,2023,TRD,Trade Policy,110000.0
Apple,Tech/AI,2023,SCI,Science & Research,110000.0
Apple,Tech/AI,2023,TEC,Technology & AI,2950000.0
Apple,Tech/AI,2023,SCI,Science & Research,2950000.0
Apple,Tech/AI,2023,TRD,Trade Policy,2950000.0
Apple,Tech/AI,2023,TRD,Trade Policy,40000.0
Apple,Tech/AI,2023,TEC,Technology & AI,40000.0
Apple,Tech/AI,2024,TRD,Trade Policy,40000.0
Apple,Tech/AI,2024,TEC,Technology & AI,40000.0
Apple,Tech/AI,2024,TRD,Trade Policy,110000.0
Apple,Tech/AI,2024,TEC,Technology & AI,60000.0
Apple,Tech/AI,2024,TRD,Trade Policy,110000.0
Apple,Tech/AI,2024,SCI,Science & Research,110000.0
Apple,Tech/AI,2024,TEC,Technology & AI,2130000.0
Apple,Tech/AI,2024,SCI,Science & Research,2130000.0
Apple,Tech/AI,2024,TRD,Trade Policy,2130000.0
Apple,Tech/AI,2024,TRD,Trade Policy,110000.0
Apple,Tech/AI,2024,TRD,Trade Policy,40000.0
Apple,Tech/AI,2024,TEC,Technology & AI,40000.0
Apple,Tech/AI,2024,TEC,Technology & AI,60000.0
Apple,Tech/AI,2024,TRD,Trade Policy,110000.0
Apple,Tech/AI,2024,SCI,Science & Research,110000.0
Apple,Tech/AI,2024,TRD,Trade Policy,2130000.0
Apple,Tech/AI,2024,TEC,Technology & AI,2130000.0
Apple,Tech/AI,2024,SCI,Science & Research,2130000.0
Apple,Tech/AI,2024,TRD,Trade Policy,110000.0
Apple,Tech/AI,2024,TRD,Trade Policy,40000.0
Apple,Tech/AI,2024,TEC,Technology & AI,40000.0
Apple,Tech/AI,2024,TEC,Technology & AI,60000.0
Apple,Tech/AI,2024,TRD,Trade Policy,110000.0
Apple,Tech/AI,2024,SCI,Science & Research,110000.0
Apple,Tech/AI,2024,TEC,Technology & AI,1900000.0
Apple,Tech/AI,2024,SCI,Science & Research,1900000.0
Apple,Tech/AI,2024,TRD,Trade Policy,1900000.0
Apple,Tech/AI,2024,TRD,Trade Policy,110000.0
Apple,Tech/AI,2024,TRD,Trade Policy,40000.0
Apple,Tech/AI,2024,TEC,Technology & AI,40000.0
Apple,Tech/AI,2024,TEC,Technology & AI,60000.0
Apple,Tech/AI,2024,TRD,Trade Policy,110000.0
Apple,Tech/AI,2024,SCI,Science & Research,110000.0
Apple,Tech/AI,2024,TEC,Technology & AI,1660000.0
Apple,Tech/AI,2024,SCI,Science & Research,1660000.0
Apple,Tech/AI,2024,TRD,Trade Policy,1660000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,40000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,80000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,2400000.0
Qualcomm,Tech/AI,2020,TRD,Trade Policy,2400000.0
Qualcomm,Tech/AI,2020,TRD,Trade Policy,1370000.0
Qualcomm,Tech/AI,2020,SCI,Science & Research,1370000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,1370000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,50000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,80000.0
Qualcomm,Tech/AI,2020,TRD,Trade Policy,230000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,50000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,40000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,1970000.0
Qualcomm,Tech/AI,2020,TRD,Trade Policy,1970000.0
Qualcomm,Tech/AI,2020,TRD,Trade Policy,1210000.0
Qualcomm,Tech/AI,2020,SCI,Science & Research,1210000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,1210000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,50000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,80000.0
Qualcomm,Tech/AI,2020,FOR,Foreign Policy,1710000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,1710000.0
Qualcomm,Tech/AI,2020,TRD,Trade Policy,1710000.0
Qualcomm,Tech/AI,2020,TRD,Trade Policy,230000.0
Qualcomm,Tech/AI,2020,TRD,Trade Policy,1010000.0
Qualcomm,Tech/AI,2020,SCI,Science & Research,1010000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,1010000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,40000.0
Qualcomm,Tech/AI,2020,TRD,Trade Policy,230000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,40000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,1860000.0
Qualcomm,Tech/AI,2020,TRD,Trade Policy,1860000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,50000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,80000.0
Qualcomm,Tech/AI,2020,TRD,Trade Policy,840000.0
Qualcomm,Tech/AI,2020,SCI,Science & Research,840000.0
Qualcomm,Tech/AI,2020,TEC,Technology & AI,840000.0
Qualcomm,Tech/AI,2021,COM,Commerce & Export Controls,40000.0
Qualcomm,Tech/AI,2021,TRD,Trade Policy,230000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,50000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,2450000.0
Qualcomm,Tech/AI,2021,TRD,Trade Policy,2450000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,80000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,1460000.0
Qualcomm,Tech/AI,2021,SCI,Science & Research,1460000.0
Qualcomm,Tech/AI,2021,TRD,Trade Policy,1460000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,50000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,40000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,2130000.0
Qualcomm,Tech/AI,2021,SCI,Science & Research,2130000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,80000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,1410000.0
Qualcomm,Tech/AI,2021,SCI,Science & Research,1410000.0
Qualcomm,Tech/AI,2021,TRD,Trade Policy,1410000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,30000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,200000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,2010000.0
Qualcomm,Tech/AI,2021,SCI,Science & Research,2010000.0
Qualcomm,Tech/AI,2021,TRD,Trade Policy,2010000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,1510000.0
Qualcomm,Tech/AI,2021,SCI,Science & Research,1510000.0
Qualcomm,Tech/AI,2021,TRD,Trade Policy,1510000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,30000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,20000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,50000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,1360000.0
Qualcomm,Tech/AI,2021,SCI,Science & Research,1360000.0
Qualcomm,Tech/AI,2021,TRD,Trade Policy,1360000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,2490000.0
Qualcomm,Tech/AI,2021,SCI,Science & Research,2490000.0
Qualcomm,Tech/AI,2021,TRD,Trade Policy,2490000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,80000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,1380000.0
Qualcomm,Tech/AI,2021,SCI,Science & Research,1380000.0
Qualcomm,Tech/AI,2021,TRD,Trade Policy,1380000.0
Qualcomm,Tech/AI,2021,TEC,Technology & AI,230000.0
Qualcomm,Tech/AI,2022,TEC,Technology & AI,230000.0
Qualcomm,Tech/AI,2022,TEC,Technology & AI,2510000.0
Qualcomm,Tech/AI,2022,SCI,Science & Research,2510000.0
Qualcomm,Tech/AI,2022,TRD,Trade Policy,2510000.0
Qualcomm,Tech/AI,2022,TEC,Technology & AI,90000.0
Qualcomm,Tech/AI,2022,TRD,Trade Policy,1540000.0
Qualcomm,Tech/AI,2022,SCI,Science & Research,1540000.0
Qualcomm,Tech/AI,2022,TEC,Technology & AI,1540000.0
Qualcomm,Tech/AI,2022,TEC,Technology & AI,2450000.0
Qualcomm,Tech/AI,2022,SCI,Science & Research,2450000.0
Qualcomm,Tech/AI,2022,TRD,Trade Policy,2450000.0
Qualcomm,Tech/AI,2022,TEC,Technology & AI,120000.0
Qualcomm,Tech/AI,2022,TRD,Trade Policy,1430000.0
Qualcomm,Tech/AI,2022,SCI,Science & Research,1430000.0
Qualcomm,Tech/AI,2022,TEC,Technology & AI,1430000.0
Qualcomm,Tech/AI,2022,TEC,Technology & AI,120000.0
Qualcomm,Tech/AI,2022,TRD,Trade Policy,1160000.0
Qualcomm,Tech/AI,2022,SCI,Science & Research,1160000.0
Qualcomm,Tech/AI,2022,TEC,Technology & AI,1970000.0
Qualcomm,Tech/AI,2022,SCI,Science & Research,1970000.0
Qualcomm,Tech/AI,2022,TRD,Trade Policy,1970000.0
Qualcomm,Tech/AI,2022,DEF,Defense & Military,1970000.0
Qualcomm,Tech/AI,2022,TRD,Trade Policy,1360000.0
Qualcomm,Tech/AI,2022,SCI,Science & Research,1360000.0
Qualcomm,Tech/AI,2022,TEC,Technology & AI,2370000.0
Qualcomm,Tech/AI,2022,SCI,Science & Research,2370000.0
Qualcomm,Tech/AI,2022,TRD,Trade Policy,2370000.0
Qualcomm,Tech/AI,2022,TEC,Technology & AI,140000.0
Qualcomm,Tech/AI,2023,TRD,Trade Policy,230000.0
Qualcomm,Tech/AI,2023,TEC,Technology & AI,180000.0
Qualcomm,Tech/AI,2023,TRD,Trade Policy,790000.0
Qualcomm,Tech/AI,2023,SCI,Science & Research,790000.0
Qualcomm,Tech/AI,2023,TEC,Technology & AI,1680000.0
Qualcomm,Tech/AI,2023,SCI,Science & Research,1680000.0
Qualcomm,Tech/AI,2023,TRD,Trade Policy,1680000.0
Qualcomm,Tech/AI,2023,TRD,Trade Policy,230000.0
Qualcomm,Tech/AI,2023,TEC,Technology & AI,180000.0
Qualcomm,Tech/AI,2023,TEC,Technology & AI,1770000.0
Qualcomm,Tech/AI,2023,SCI,Science & Research,1770000.0
Qualcomm,Tech/AI,2023,TRD,Trade Policy,1770000.0
Qualcomm,Tech/AI,2023,DEF,Defense & Military,1770000.0
Qualcomm,Tech/AI,2023,TRD,Trade Policy,970000.0
Qualcomm,Tech/AI,2023,SCI,Science & Research,970000.0
Qualcomm,Tech/AI,2023,TRD,Trade Policy,50000.0
Qualcomm,Tech/AI,2023,TRD,Trade Policy,230000.0
Qualcomm,Tech/AI,2023,TEC,Technology & AI,1560000.0
Qualcomm,Tech/AI,2023,SCI,Science & Research,1560000.0
Qualcomm,Tech/AI,2023,TRD,Trade Policy,1560000.0
Qualcomm,Tech/AI,2023,DEF,Defense & Military,1560000.0
Qualcomm,Tech/AI,2023,TEC,Technology & AI,180000.0
Qualcomm,Tech/AI,2023,TRD,Trade Policy,800000.0
Qualcomm,Tech/AI,2023,SCI,Science & Research,800000.0
Qualcomm,Tech/AI,2023,TRD,Trade Policy,50000.0
Qualcomm,Tech/AI,2023,TRD,Trade Policy,230000.0
Qualcomm,Tech/AI,2023,TEC,Technology & AI,180000.0
Qualcomm,Tech/AI,2023,TEC,Technology & AI,2210000.0
Qualcomm,Tech/AI,2023,SCI,Science & Research,2210000.0
Qualcomm,Tech/AI,2023,TRD,Trade Policy,2210000.0
Qualcomm,Tech/AI,2023,DEF,Defense & Military,2210000.0
Qualcomm,Tech/AI,2023,TRD,Trade Policy,1310000.0
Qualcomm,Tech/AI,2023,SCI,Science & Research,1310000.0
Qualcomm,Tech/AI,2024,TEC,Technology & AI,180000.0
Qualcomm,Tech/AI,2024,TRD,Trade Policy,1230000.0
Qualcomm,Tech/AI,2024,SCI,Science & Research,1230000.0
Qualcomm,Tech/AI,2024,TEC,Technology & AI,2040000.0
Qualcomm,Tech/AI,2024,SCI,Science & Research,2040000.0
Qualcomm,Tech/AI,2024,TRD,Trade Policy,2040000.0
Qualcomm,Tech/AI,2024,DEF,Defense & Military,2040000.0
Qualcomm,Tech/AI,2024,TEC,Technology & AI,1730000.0
Qualcomm,Tech/AI,2024,SCI,Science & Research,1730000.0
Qualcomm,Tech/AI,2024,TRD,Trade Policy,1730000.0
Qualcomm,Tech/AI,2024,DEF,Defense & Military,1730000.0
Qualcomm,Tech/AI,2024,TEC,Technology & AI,180000.0
Qualcomm,Tech/AI,2024,TRD,Trade Policy,950000.0
Qualcomm,Tech/AI,2024,SCI,Science & Research,950000.0
Qualcomm,Tech/AI,2024,TRD,Trade Policy,1100000.0
Qualcomm,Tech/AI,2024,SCI,Science & Research,1100000.0
Qualcomm,Tech/AI,2024,TEC,Technology & AI,1690000.0
Qualcomm,Tech/AI,2024,SCI,Science & Research,1690000.0
Qualcomm,Tech/AI,2024,TRD,Trade Policy,1690000.0
Qualcomm,Tech/AI,2024,TEC,Technology & AI,230000.0
Qualcomm,Tech/AI,2024,TEC,Technology & AI,180000.0
Qualcomm,Tech/AI,2024,TRD,Trade Policy,1010000.0
Qualcomm,Tech/AI,2024,SCI,Science & Research,1010000.0
Qualcomm,Tech/AI,2024,TEC,Technology & AI,180000.0
Qualcomm,Tech/AI,2024,TRD,Trade Policy,870000.0
Qualcomm,Tech/AI,2024,SCI,Science & Research,870000.0
Qualcomm,Tech/AI,2024,TEC,Technology & AI,1920000.0
Qualcomm,Tech/AI,2024,SCI,Science & Research,1920000.0
Qualcomm,Tech/AI,2024,TRD,Trade Policy,1920000.0
Goldman Sachs,Finance,2020,TRD,Trade Policy,1270000.0
Goldman Sachs,Finance,2020,TRD,Trade Policy,447000.0
Goldman Sachs,Finance,2020,TRD,Trade Policy,530000.0
Goldman Sachs,Finance,2020,TRD,Trade Policy,1090000.0
Goldman Sachs,Finance,2021,TRD,Trade Policy,1180000.0
Goldman Sachs,Finance,2021,TRD,Trade Policy,510000.0
Goldman Sachs,Finance,2021,TRD,Trade Policy,410000.0
Goldman Sachs,Finance,2021,TRD,Trade Policy,430000.0
Goldman Sachs,Finance,2022,TRD,Trade Policy,880000.0
Goldman Sachs,Finance,2022,TRD,Trade Policy,400000.0
Goldman Sachs,Finance,2022,TRD,Trade Policy,540000.0
Goldman Sachs,Finance,2022,TRD,Trade Policy,540000.0
Goldman Sachs,Finance,2023,TRD,Trade Policy,1040000.0
Goldman Sachs,Finance,2023,TRD,Trade Policy,490000.0
Goldman Sachs,Finance,2023,TRD,Trade Policy,480000.0
Goldman Sachs,Finance,2023,TRD,Trade Policy,2680000.0
Goldman Sachs,Finance,2024,TRD,Trade Policy,990000.0
Goldman Sachs,Finance,2024,TRD,Trade Policy,470000.0
Goldman Sachs,Finance,2024,TRD,Trade Policy,570000.0
Goldman Sachs,Finance,2024,TRD,Trade Policy,710000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,20000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,25000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,20000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,20000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,40000.0
GE Aerospace,Defense/Aerospace,2020,TRD,Trade Policy,30000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2020,SCI,Science & Research,1670000.0
GE Aerospace,Defense/Aerospace,2020,TRD,Trade Policy,1670000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,1670000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,15000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,20000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2020,SCI,Science & Research,1180000.0
GE Aerospace,Defense/Aerospace,2020,TRD,Trade Policy,1180000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,1180000.0
GE Aerospace,Defense/Aerospace,2020,TRD,Trade Policy,30000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,40000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,10000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,10000.0
GE Aerospace,Defense/Aerospace,2020,SCI,Science & Research,1180000.0
GE Aerospace,Defense/Aerospace,2020,TRD,Trade Policy,1180000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,1180000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,7500.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2020,TRD,Trade Policy,30000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2020,SCI,Science & Research,850000.0
GE Aerospace,Defense/Aerospace,2020,TRD,Trade Policy,850000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,850000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,40000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,10000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,7500.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,20000.0
GE Aerospace,Defense/Aerospace,2020,SCI,Science & Research,940000.0
GE Aerospace,Defense/Aerospace,2020,TRD,Trade Policy,940000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,940000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,40000.0
GE Aerospace,Defense/Aerospace,2020,TRD,Trade Policy,30000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2020,SCI,Science & Research,1690000.0
GE Aerospace,Defense/Aerospace,2020,TRD,Trade Policy,1690000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,1690000.0
GE Aerospace,Defense/Aerospace,2020,SCI,Science & Research,1190000.0
GE Aerospace,Defense/Aerospace,2020,TRD,Trade Policy,1190000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,1190000.0
GE Aerospace,Defense/Aerospace,2020,SCI,Science & Research,940000.0
GE Aerospace,Defense/Aerospace,2020,TRD,Trade Policy,940000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,940000.0
GE Aerospace,Defense/Aerospace,2020,SCI,Science & Research,940000.0
GE Aerospace,Defense/Aerospace,2020,TRD,Trade Policy,940000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,940000.0
GE Aerospace,Defense/Aerospace,2020,SCI,Science & Research,1010000.0
GE Aerospace,Defense/Aerospace,2020,TRD,Trade Policy,1010000.0
GE Aerospace,Defense/Aerospace,2020,DEF,Defense & Military,1010000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,15000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,20000.0
GE Aerospace,Defense/Aerospace,2021,SCI,Science & Research,1390000.0
GE Aerospace,Defense/Aerospace,2021,TRD,Trade Policy,1390000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,1390000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,40000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,10000.0
GE Aerospace,Defense/Aerospace,2021,SCI,Science & Research,1390000.0
GE Aerospace,Defense/Aerospace,2021,TRD,Trade Policy,1390000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,1390000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,15000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2021,SCI,Science & Research,810000.0
GE Aerospace,Defense/Aerospace,2021,TRD,Trade Policy,810000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,810000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,40000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,10000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,15000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,40000.0
GE Aerospace,Defense/Aerospace,2021,SCI,Science & Research,1030000.0
GE Aerospace,Defense/Aerospace,2021,TRD,Trade Policy,1030000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,1030000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,10000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,15000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,20000.0
GE Aerospace,Defense/Aerospace,2021,SCI,Science & Research,940000.0
GE Aerospace,Defense/Aerospace,2021,TRD,Trade Policy,940000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,940000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,40000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2021,SCI,Science & Research,1390000.0
GE Aerospace,Defense/Aerospace,2021,TRD,Trade Policy,1390000.0
GE Aerospace,Defense/Aerospace,2021,DEF,Defense & Military,1390000.0
GE Aerospace,Defense/Aerospace,2022,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2022,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2022,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2022,SCI,Science & Research,1090000.0
GE Aerospace,Defense/Aerospace,2022,TRD,Trade Policy,1090000.0
GE Aerospace,Defense/Aerospace,2022,DEF,Defense & Military,1090000.0
GE Aerospace,Defense/Aerospace,2022,TAR,Tariffs,30000.0
GE Aerospace,Defense/Aerospace,2022,TRD,Trade Policy,30000.0
GE Aerospace,Defense/Aerospace,2022,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2022,DEF,Defense & Military,40000.0
GE Aerospace,Defense/Aerospace,2022,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2022,DEF,Defense & Military,20000.0
GE Aerospace,Defense/Aerospace,2022,DEF,Defense & Military,30000.0
GE Aerospace,Defense/Aerospace,2022,TAR,Tariffs,30000.0
GE Aerospace,Defense/Aerospace,2022,TRD,Trade Policy,30000.0
